iteration NAG_constant_time NAG_constant_objective NAG_constant_hpwl NAG_constant_euclidean_norm NAG_scaled-by-sqrt_time NAG_scaled-by-sqrt_objective NAG_scaled-by-sqrt_hpwl NAG_scaled-by-sqrt_euclidean_norm NAG_observed-lipschitz_time NAG_observed-lipschitz_objective NAG_observed-lipschitz_hpwl NAG_observed-lipschitz_euclidean_norm NAG_min-observed-lipschitz_time NAG_min-observed-lipschitz_objective NAG_min-observed-lipschitz_hpwl NAG_min-observed-lipschitz_euclidean_norm NAG_barzilai-borwein_time NAG_barzilai-borwein_objective NAG_barzilai-borwein_hpwl NAG_barzilai-borwein_euclidean_norm NAG_backtracking-line-search_time NAG_backtracking-line-search_objective NAG_backtracking-line-search_hpwl NAG_backtracking-line-search_euclidean_norm GD_constant_time GD_constant_objective GD_constant_hpwl GD_constant_euclidean_norm GD_scaled-by-sqrt_time GD_scaled-by-sqrt_objective GD_scaled-by-sqrt_hpwl GD_scaled-by-sqrt_euclidean_norm GD_observed-lipschitz_time GD_observed-lipschitz_objective GD_observed-lipschitz_hpwl GD_observed-lipschitz_euclidean_norm GD_min-observed-lipschitz_time GD_min-observed-lipschitz_objective GD_min-observed-lipschitz_hpwl GD_min-observed-lipschitz_euclidean_norm GD_barzilai-borwein_time GD_barzilai-borwein_objective GD_barzilai-borwein_hpwl GD_barzilai-borwein_euclidean_norm GD_backtracking-line-search_time GD_backtracking-line-search_objective GD_backtracking-line-search_hpwl GD_backtracking-line-search_euclidean_norm
236 2997.0 5.52483 7.236599999999999 1.2129973225 3251.2 3.88962 5.26539 0.4503116775 3116.4 3.64193 5.04265 0.2332154425 3337.6000000000004 3.6436 5.03055 0.18164446750000002 3188.8 3.6513400000000003 5.00554 0.013358765000000002 4655.1 3.70761 5.0176099999999995 0.013891980000000002 2163.2 7.664670000000001 8.43854 1.1200578125 2297.2 4.40037 5.29132 0.044201155000000006 2169.0 4.00091 5.12634 0.08069927 2256.2 4.37326 5.26853 0.039679945 2268.5 3.5773900000000003 5.00692 0.0125262425 3860.6 4.42367 5.27983 0.042874010000000004
237 3009.5 10.77329 12.41657 1.221290505 3264.8 3.8888800000000003 5.26709 0.4468924225 3129.5 3.63946 5.04303 0.23401930999999998 3351.6000000000004 3.6411800000000003 5.03046 0.1817049175 3202.1 3.6489399999999996 5.00536 0.013328395 4674.299999999999 3.70596 5.01745 0.013855015000000002 2172.3 11.69626 12.458779999999999 1.1090986024999998 2306.7 4.39998 5.29122 0.044174855 2178.3 4.02136 5.15438 0.310850265 2265.7 4.3726199999999995 5.268330000000001 0.0396363475 2277.8999999999996 3.57629 5.00725 0.0214606475 3876.4 4.423109999999999 5.27967 0.0428311475
238 3021.7 5.40085 7.1253 1.2161167350000002 3278.4 3.8872299999999997 5.26602 0.448152465 3142.7 3.63706 5.04262 0.2335602625 3365.6000000000004 3.6387799999999997 5.03027 0.18126192000000002 3215.1 3.64654 5.00515 0.0132984525 4693.700000000001 3.70431 5.0172799999999995 0.01381866 2181.4 7.68302 8.45685 1.12375901 2316.2 4.39959 5.291119999999999 0.0441486875 2187.5 3.99993 5.12474 0.0471555975 2275.1000000000004 4.37197 5.26814 0.039592922499999995 2287.3999999999996 3.57358 5.0062 0.022226120000000002 3891.9999999999995 4.42255 5.27951 0.04278843
239 3034.2 10.79435 12.440090000000001 1.2258576749999999 3292.1 3.8864900000000002 5.26771 0.444740995 3156.0 3.6346 5.043 0.2343734475 3379.6000000000004 3.6363600000000003 5.0302 0.18132950250000002 3228.3 3.64415 5.005 0.013268575000000001 4713.299999999999 3.70267 5.01713 0.013782915 2190.5 11.71621 12.4786 1.109273545 2325.7 4.39921 5.29101 0.04412265 2196.6000000000004 3.99951 5.12391 0.023062845 2284.6000000000004 4.37133 5.26795 0.03954967 2296.7 3.5734900000000005 5.00593 0.0132426775 3908.2000000000003 4.42199 5.2793600000000005 0.04274586
240 3046.7 5.48584 7.2102900000000005 1.217584185 3305.7 3.8848599999999998 5.266629999999999 0.445948345 3169.0 3.63221 5.04261 0.2338995075 3393.7000000000003 3.63396 5.03003 0.18088588249999998 3241.6000000000004 3.6417599999999997 5.00481 0.013238429999999999 4732.299999999999 3.7010300000000003 5.01698 0.01374778 2199.6 7.662610000000001 8.439 1.120016585 2335.1 4.398820000000001 5.29092 0.0440967475 2205.7000000000003 3.9988099999999998 5.12402 0.030550309999999997 2294.0 4.37069 5.2677499999999995 0.039506587499999996 2306.0 3.57346 5.0059000000000005 0.0122295475 3923.7999999999997 4.42143 5.27919 0.0427034325
241 3058.9 10.81795 12.466800000000001 1.22134878 3319.3 3.88413 5.26833 0.44254515 3182.0 3.62976 5.04298 0.23472110000000002 3407.6000000000004 3.63156 5.02996 0.18096039 3254.6000000000004 3.63938 5.00467 0.013207625 4751.9 3.6994000000000002 5.01685 0.013713245000000002 2208.4 11.694189999999999 12.45923 1.10905023 2344.5999999999995 4.39844 5.29082 0.04407097 2214.8 4.0034 5.15175 0.18801930249999999 2303.4 4.37005 5.26756 0.039463675000000004 2315.4 3.57343 5.00589 0.012218255 3940.2000000000003 4.42087 5.27904 0.042661149999999995
242 3071.4 5.40188 7.134119999999999 1.2160706225 3333.0 3.88251 5.26723 0.4437001375 3195.3 3.62737 5.04261 0.2342325375 3421.7 3.6291700000000002 5.0298 0.180516005 3267.6000000000004 3.63699 5.00451 0.013175972499999999 4771.1 3.69777 5.01671 0.013679307499999998 2217.6 7.68097 8.45731 1.12371343 2354.0999999999995 4.39805 5.29071 0.0440453225 2224.0 3.9977199999999997 5.12588 0.06543360000000001 2312.9 4.36942 5.26738 0.0394209325 2324.7 3.57336 5.0059000000000005 0.0121989175 3955.9999999999995 4.42032 5.2788900000000005 0.04261901
243 3084.0 10.73788 12.39846 1.2282243125 3346.5 3.88177 5.26893 0.4403056225 3208.5 3.62493 5.043 0.23506348249999998 3435.9 3.6267699999999996 5.02973 0.18059725 3280.8 3.63462 5.004379999999999 0.0131434225 4790.9 3.6961500000000003 5.01658 0.01364595 2226.6 11.71414 12.47903 1.1092244125 2363.5999999999995 4.39766 5.29062 0.044019802499999997 2233.3 4.00001 5.12916 0.13726306 2322.4 4.368790000000001 5.267189999999999 0.0393783575 2334.1 3.57317 5.00586 0.012189559999999999 3971.7999999999997 4.41977 5.2787299999999995 0.0425770125
244 3096.3 5.458539999999999 7.19467 1.2131596649999998 3360.2 3.88017 5.26781 0.44140858250000004 3221.4 3.62256 5.042680000000001 0.2345618725 3449.8 3.62439 5.02958 0.18015184 3293.8 3.63224 5.00422 0.0131102675 4810.1 3.69452 5.01645 0.01361316 2235.7 7.66061 8.43949 1.119976045 2373.2999999999997 4.39728 5.290520000000001 0.0439944075 2242.3 3.9969599999999996 5.123 0.027737084999999998 2331.8 4.36815 5.2669999999999995 0.03933595 2343.5 3.57289 5.0058 0.012380652499999999 3988.2000000000003 4.41921 5.27858 0.042535157500000004
245 3108.6000000000004 10.74829 12.40996 1.2220045025000001 3373.8 3.8794199999999996 5.26951 0.43802312749999994 3234.6000000000004 3.62012 5.04307 0.23482629500000002 3463.8 3.622 5.02954 0.180239345 3306.7000000000003 3.6298699999999995 5.0041 0.013076945 4829.700000000001 3.6929 5.01634 0.0135809275 2244.9 11.692169999999999 12.459700000000002 1.1090026475 2383.0 4.3969 5.29041 0.043969137500000005 2251.5 3.99661 5.12258 0.022252282499999998 2341.2 4.36752 5.2668 0.0392937075 2352.7999999999997 3.5726 5.00567 0.012186144999999999 4003.7999999999997 4.41866 5.278420000000001 0.0424934425
246 3121.2 5.44639 7.1835 1.21655113 3387.4 3.87786 5.2683800000000005 0.43907438249999997 3248.0 3.6177200000000003 5.0426 0.2342021775 3477.9 3.61963 5.02942 0.1797919825 3319.9 3.6275 5.00396 0.013044065 4848.9 3.69128 5.01623 0.0135492275 2253.8 7.67896 8.45779 1.1236683575 2392.6 4.39653 5.2903199999999995 0.0439439925 2260.6000000000004 3.99168 5.12739 0.08527604999999999 2350.6000000000004 4.3669 5.26661 0.039251629999999996 2362.3 3.5725700000000002 5.00564 0.012169435 4020.1 4.41812 5.2782599999999995 0.04245187
247 3133.7 10.749749999999999 12.41481 1.2270305725 3401.1 3.8771199999999997 5.2700700000000005 0.43569835 3261.0 3.6152800000000003 5.04296 0.23532351750000002 3491.9 3.61726 5.02941 0.17988422999999998 3333.1 3.6251299999999995 5.00385 0.013012082500000001 4868.1 3.6896699999999996 5.01613 0.01351804 2263.0 11.7121 12.47948 1.1091758250000001 2402.2 4.3961500000000004 5.29022 0.0439189675 2269.8 4.27702 5.51274 0.79267739 2360.0 4.36627 5.26642 0.039209717500000005 2371.8999999999996 3.57254 5.00565 0.0121624325 4036.4 4.41756 5.27811 0.042410435
248 3146.0 5.4099 7.160310000000001 1.213807795 3414.6000000000004 3.87557 5.268940000000001 0.43669821 3274.1000000000004 3.61292 5.04271 0.2350070575 3505.9 3.61488 5.0292900000000005 0.1794337475 3346.0 3.62277 5.00375 0.012979919999999999 4887.5 3.68806 5.01604 0.0134873475 2272.0 7.6586300000000005 8.43999 1.1199361774999999 2411.8 4.39578 5.2901299999999996 0.043894064999999996 2278.9 4.11334 5.376519999999999 1.0597624725 2369.6000000000004 4.36564 5.26623 0.039167969999999996 2381.2 3.57081 5.00662 0.011893882500000001 4051.9999999999995 4.41701 5.27796 0.0423691425
249 3158.5 10.70322 12.37676 1.22676463 3428.3 3.87484 5.27063 0.43333193 3287.4 3.6105 5.04316 0.2358052525 3520.0 3.6125 5.02928 0.17953023 3359.1000000000004 3.62043 5.00368 0.012896345 4906.700000000001 3.68645 5.01596 0.0134571175 2281.1 11.690199999999999 12.460189999999999 1.108955835 2421.2999999999997 4.3954 5.29002 0.04386928500000001 2288.0 4.15747 5.34788 0.8578931550000001 2379.1000000000004 4.3650199999999995 5.26604 0.03912638 2390.6 3.56973 5.01138 0.041538245 4067.9999999999995 4.41647 5.277799999999999 0.042327985
250 3171.1 5.4528300000000005 7.203340000000001 1.2193334275 3441.9 3.87331 5.269489999999999 0.43428070499999993 3300.5 3.60813 5.04285 0.23518127249999998 3533.9 3.6101400000000003 5.02916 0.17907612750000002 3372.3 3.6180700000000003 5.00356 0.0128859275 4926.299999999999 3.68484 5.0159 0.01342733 2290.1 7.67699 8.45828 1.12362379 2430.8 4.39503 5.28993 0.0438446225 2297.1 3.98541 5.126939999999999 0.20258552749999997 2388.5 4.36439 5.26585 0.0390849525 2400.0 3.56952 5.01134 0.0749620675 4083.7999999999997 4.41593 5.2776499999999995 0.042286964999999996
251 3183.3 10.77002 12.44232 1.226239205 3455.6000000000004 3.87258 5.27118 0.4309244950000001 3313.5 3.60569 5.04322 0.2361034175 3548.0 3.60776 5.02916 0.1791761375 3385.2 3.6157200000000005 5.00351 0.012852002500000001 4945.5 3.68323 5.01583 0.013397955 2299.1 11.7101 12.479940000000001 1.1091277775 2440.3 4.39466 5.28983 0.0438200775 2306.3 3.9826499999999996 5.121309999999999 0.14205545749999998 2398.2000000000003 4.363770000000001 5.2656600000000005 0.0390436825 2409.4 3.56825 5.00872 0.036803085 4100.8 4.415380000000001 5.2775 0.042246082500000004
252 3195.7 5.48916 7.23895 1.2176000425000002 3469.1000000000004 3.87108 5.27004 0.43182246 3326.8 3.6033299999999997 5.04296 0.23566156499999996 3562.1000000000004 3.60541 5.02905 0.17871776250000002 3398.2 3.61336 5.0034 0.012826535 4965.1 3.68163 5.01579 0.0133689725 2308.2 7.6567 8.4405 1.1198969699999999 2449.5999999999995 4.39429 5.28974 0.043795652500000004 2315.5 3.97932 5.115209999999999 0.02223994 2407.6 4.36315 5.26546 0.039002575 2418.7 3.5680499999999995 5.00786 0.013883712500000001 4117.8 4.41484 5.27734 0.0422053375
253 3208.2 10.784370000000001 12.459060000000001 1.2214454024999999 3482.7000000000003 3.87035 5.27172 0.42847664249999995 3340.1 3.60091 5.0433900000000005 0.23658927000000002 3576.0 3.6030300000000004 5.029059999999999 0.1788206775 3411.4 3.61102 5.00335 0.0127945675 4984.299999999999 3.68004 5.015750000000001 0.01334034 2317.3 11.68824 12.46067 1.108909765 2459.2999999999997 4.39393 5.28963 0.043771342500000004 2324.6000000000004 3.97909 5.11508 0.0217212975 2417.2 4.3625300000000005 5.26528 0.038961625 2428.1 3.56802 5.007820000000001 0.0136686525 4133.400000000001 4.41429 5.2771799999999995 0.0421647275
254 3220.5 5.4238800000000005 7.18358 1.210558435 3496.4 3.8688700000000003 5.27058 0.42932410249999997 3353.1 3.5985500000000004 5.04314 0.236024725 3590.1 3.60068 5.02895 0.17835748750000002 3424.5 3.60867 5.0032700000000006 0.0127653825 5003.9 3.67844 5.01572 0.0133120425 2326.2 7.67505 8.45878 1.1235797250000001 2468.7 4.39355 5.28954 0.0437471475 2333.7000000000003 3.97764 5.11601 0.041834197499999996 2426.8 4.36192 5.26509 0.0389208325 2437.4 3.5679600000000002 5.00776 0.0132128275 4149.8 4.41376 5.27703 0.0421242525
255 3233.0 10.661449999999999 12.348510000000001 1.2256672825000001 3509.9 3.86815 5.27224 0.42598898 3366.3 3.59612 5.04355 0.2369357125 3604.1000000000004 3.59832 5.02897 0.17846282000000002 3437.5 3.6063199999999997 5.00323 0.012737775 5023.1 3.6768400000000003 5.0157 0.013284045000000001 2335.2 11.70813 12.48039 1.1090802700000002 2478.1 4.39319 5.289440000000001 0.043723065000000005 2342.8 3.9995600000000002 5.17938 0.388693845 2436.2000000000003 4.3613 5.2649 0.0388801925 2446.8999999999996 3.5677900000000005 5.00767 0.012505732499999998 4165.400000000001 4.41321 5.27688 0.0420839125
256 3245.6000000000004 5.45091 7.21349 1.218171865 3523.6000000000004 3.86668 5.271100000000001 0.4267862175 3379.6 3.59377 5.0433 0.2364108125 3618.0 3.5959600000000003 5.02886 0.177994445 3450.8 3.60398 5.00316 0.01271069 5042.299999999999 3.67526 5.01568 0.013256325 2344.2 7.6548 8.44103 1.1198584125 2487.5999999999995 4.39282 5.289350000000001 0.0436991 2352.0 4.02179 5.1826799999999995 0.48830791500000004 2445.7 4.36068 5.26471 0.03883971 2456.5 3.56747 5.00779 0.02134983 4181.400000000001 4.41267 5.276730000000001 0.042043705
257 3258.0 10.70293 12.393699999999999 1.22473312 3537.1 3.86597 5.2727699999999995 0.423462095 3392.7 3.5913399999999998 5.04373 0.237362505 3632.1 3.5936 5.0289 0.17810193 3464.1 3.6016399999999997 5.0031300000000005 0.012681675 5062.1 3.67366 5.01567 0.01322885 2353.3 11.68633 12.461170000000001 1.108864425 2497.1 4.39246 5.2892399999999995 0.043675245 2361.2 3.97392 5.11425 0.07588287249999999 2455.1000000000004 4.36007 5.26452 0.03879938 2465.8 3.56691 5.00746 0.019398717500000003 4197.400000000001 4.41214 5.27658 0.04200363
258 3270.3 5.38626 7.15991 1.2157660575 3550.7 3.86452 5.27162 0.424209375 3405.8 3.5890000000000004 5.04352 0.2368045525 3646.1 3.59126 5.0288 0.17762826250000002 3477.0 3.5993 5.0030600000000005 0.012651985 5081.1 3.67207 5.0156600000000005 0.013201597499999999 2362.3 7.67314 8.459290000000001 1.1235361449999999 2506.6 4.3921 5.289149999999999 0.0436515025 2370.3 3.97302 5.11269 0.0252831425 2464.6 4.35945 5.26433 0.038759205000000005 2475.0 3.5667999999999997 5.00729 0.0117265925 4212.8 4.4116 5.27642 0.0419636875
259 3282.8 10.67459 12.3702 1.224627175 3564.4 3.86381 5.27327 0.4208965375 3419.1000000000004 3.5865799999999997 5.0440000000000005 0.237743665 3660.0 3.5889 5.02887 0.177737905 3490.1000000000004 3.59695 5.00304 0.012623575000000001 5100.9 3.67049 5.01567 0.013174545 2371.4 11.7062 12.48086 1.1090332950000001 2516.2 4.39174 5.289059999999999 0.04362787 2379.5 3.97287 5.11237 0.021609024999999997 2474.0 4.35885 5.26415 0.03871918 2484.5 3.5667799999999996 5.00733 0.01165422 4229.0 4.4110700000000005 5.27627 0.0419238775
260 3295.3 5.39317 7.16999 1.2153256925 3577.9 3.86238 5.272130000000001 0.42159410999999997 3432.3 3.5842400000000003 5.0438 0.23717758749999998 3674.1 3.58656 5.0288 0.1772591075 3503.3 3.59462 5.00298 0.0125965475 5120.1 3.6689 5.01567 0.013147667500000002 2380.3 7.6529300000000005 8.441559999999999 1.1198204875 2525.5999999999995 4.39138 5.28896 0.0436043475 2388.5 3.97236 5.11257 0.025186385 2483.7 4.358230000000001 5.26396 0.038679307499999996 2493.7999999999997 3.56675 5.00733 0.0116486275 4244.8 4.4105300000000005 5.27612 0.041884199999999996
261 3307.6000000000004 10.6554 12.357520000000001 1.2223464025 3591.7 3.86167 5.27377 0.41829284 3445.3 3.58182 5.04432 0.23814039 3688.1 3.58421 5.0288900000000005 0.177371215 3516.3 3.5922799999999997 5.00297 0.0125691975 5139.9 3.66732 5.01569 0.0131209475 2389.4 11.68445 12.461680000000001 1.1088197949999998 2535.0 4.39103 5.28886 0.0435809325 2397.6000000000004 3.9736000000000002 5.12687 0.129307495 2493.1000000000004 4.35763 5.26377 0.0386395875 2503.0 3.56669 5.00733 0.01163724 4260.400000000001 4.41 5.27597 0.0418446525
262 3320.1000000000004 5.41066 7.18863 1.2163302225 3605.3 3.86027 5.2726299999999995 0.4189409475 3458.6000000000004 3.57949 5.0441400000000005 0.2375639425 3702.1000000000004 3.5818700000000003 5.028840000000001 0.17688775 3529.4 3.58995 5.00292 0.012540855 5159.1 3.66574 5.01571 0.013094362499999998 2398.3 7.67127 8.45981 1.123493055 2544.6 4.39067 5.2887699999999995 0.043557625 2406.8 3.9734100000000003 5.12205 0.1767895525 2502.6000000000004 4.35702 5.263590000000001 0.038600015 2512.3999999999996 3.56581 5.00701 0.011627065 4276.8 4.40946 5.27583 0.0418052325
263 3332.6000000000004 10.68632 12.38838 1.2261683625 3619.0 3.85956 5.27425 0.41565150749999996 3472.0 3.57707 5.04472 0.2383791975 3716.2 3.5795199999999996 5.0289399999999995 0.17687907749999998 3542.5 3.5876099999999997 5.0029200000000005 0.012512697500000001 5178.700000000001 3.6641700000000004 5.01573 0.013067895 2407.3 11.70429 12.48134 1.1089868525 2554.1 4.39032 5.28867 0.043534425 2415.9 3.97292 5.1168700000000005 0.13238306 2512.2000000000003 4.35642 5.2634 0.03856059 2521.7 3.55978 5.00489 0.02056151 4292.400000000001 4.40893 5.27567 0.041765945
264 3344.9 5.41406 7.196960000000001 1.2151228175000002 3632.6000000000004 3.8581700000000003 5.2731 0.416250375 3485.1 3.5747400000000003 5.04453 0.237880145 3730.2 3.57719 5.02888 0.17640599499999998 3555.5 3.58528 5.00287 0.012485875 5198.1 3.66259 5.01577 0.013041535 2416.3 7.651110000000001 8.4421 1.1197831875 2563.5 4.38996 5.28858 0.0435113325 2425.0 3.97012 5.11125 0.0216305075 2521.7 4.3558200000000005 5.2632200000000005 0.0385213125 2531.1 3.55973 5.00451 0.012359095 4308.6 4.40841 5.27552 0.041726782500000004
265 3357.4 10.654779999999999 12.363579999999999 1.2252223375 3646.3 3.8574599999999997 5.27472 0.41297302750000003 3498.3 3.57233 5.04518 0.2386616375 3744.1 3.5748499999999996 5.0290099999999995 0.1763664525 3568.4 3.5829500000000003 5.002879999999999 0.01245988 5217.1 3.66101 5.01581 0.0130152675 2425.2 11.682599999999999 12.462200000000001 1.1087758549999998 2573.1 4.38961 5.28848 0.0434883425 2434.1 3.9699 5.1110999999999995 0.021441085 2531.2 4.35521 5.2630300000000005 0.038482185 2540.7 3.5597 5.00439 0.0116077975 4325.6 4.40787 5.275370000000001 0.041687749999999996
266 3370.2 5.41355 7.199730000000001 1.2134942825000001 3659.9 3.8561 5.27358 0.413522865 3511.5 3.5700000000000003 5.04499 0.238071095 3758.3 3.5725100000000003 5.02895 0.175875765 3581.5 3.58063 5.00284 0.012433702500000001 5236.9 3.65944 5.01585 0.01298908 2434.3 7.669449999999999 8.460329999999999 1.12345044 2582.7 4.38926 5.28839 0.0434654575 2443.2 3.9685900000000003 5.1113 0.027727117499999995 2540.6000000000004 4.35461 5.26284 0.0384432 2549.8999999999996 3.55967 5.00438 0.0116025025 4341.6 4.40735 5.275219999999999 0.0416488425
267 3383.1 10.63627 12.3479 1.2248401125000001 3673.6000000000004 3.8554 5.27517 0.4102578525 3524.5 3.56758 5.04569 0.23914465000000001 3772.2 3.57017 5.0290799999999996 0.17603066750000002 3594.7000000000003 3.57831 5.00286 0.0124073325 5255.9 3.65787 5.0159 0.01296297 2443.3 11.70241 12.481819999999999 1.1089409325 2592.1 4.38891 5.2883 0.0434426775 2452.5 3.96758 5.13066 0.24272587 2550.1000000000004 4.354 5.26266 0.0384043625 2559.4 3.5595800000000004 5.00437 0.0115940075 4357.8 4.40682 5.27508 0.041610065
268 3395.9 5.4313199999999995 7.2195 1.2176038500000002 3687.2 3.85405 5.27402 0.41075886 3537.4 3.5652600000000003 5.04555 0.2382188575 3786.2 3.56784 5.02906 0.175318825 3607.6000000000004 3.5759800000000004 5.00284 0.0123818225 5275.700000000001 3.6563 5.01595 0.0129369275 2452.4 7.6493 8.44265 1.1197465 2601.8 4.38856 5.2882 0.04342 2461.5 4.20407 5.4054400000000005 0.82402776 2559.6000000000004 4.35341 5.26248 0.0383656675 2568.8999999999996 3.55934 5.00446 0.011583694999999998 4373.400000000001 4.40629 5.2749299999999995 0.0415714125
269 3408.9 10.69653 12.4093 1.2243010975000002 3700.9 3.85335 5.27561 0.40750641499999996 3550.6000000000004 3.56284 5.046279999999999 0.2393378425 3800.1 3.5654899999999996 5.02918 0.17542167250000001 3620.7 3.57366 5.002879999999999 0.0123575675 5294.9 3.65473 5.01602 0.012910947499999999 2461.4 11.680779999999999 12.46273 1.1087325924999998 2611.2 4.3882200000000005 5.28811 0.0433974225 2470.5 4.021380000000001 5.193630000000001 0.49300000499999996 2569.1000000000004 4.3528199999999995 5.26229 0.038327115 2578.3999999999996 3.55891 5.0047299999999995 0.013714515 4389.6 4.40577 5.27478 0.041532885
270 3421.7 5.39211 7.18795 1.2121574925 3714.5 3.8520199999999996 5.2744599999999995 0.40795878 3563.9 3.56051 5.04617 0.23871241250000003 3814.1 3.56316 5.0291500000000005 0.1749292 3633.9 3.57134 5.00289 0.012334035 5314.5 3.6531599999999997 5.0160800000000005 0.012885025 2470.4 7.667630000000001 8.46087 1.1234083 2620.5999999999995 4.3878699999999995 5.28801 0.0433749475 2479.8 3.9626 5.1121 0.11734574 2578.5 4.35221 5.2621 0.038288705000000006 2588.0 3.5588299999999995 5.00465 0.01166128 4405.200000000001 4.40524 5.2746200000000005 0.0414944825
271 3434.6 10.61235 12.33471 1.2241984975 3728.1000000000004 3.85133 5.27603 0.40471912250000003 3576.9 3.55811 5.047000000000001 0.23975975 3828.2 3.5608299999999997 5.02932 0.1751216975 3646.8 3.56902 5.00296 0.0123106125 5333.700000000001 3.6515999999999997 5.01616 0.012859160000000001 2479.5 11.70056 12.48231 1.10889553 2630.2 4.38752 5.28792 0.04335257 2488.9 3.9601800000000003 5.10777 0.035782635 2587.9 4.35162 5.26192 0.0382504375 2597.3 3.5587999999999997 5.00464 0.0115733325 4420.6 4.404719999999999 5.2744800000000005 0.041456204999999996
272 3447.5 5.4202200000000005 7.21691 1.2182059849999998 3741.8 3.8500099999999997 5.27488 0.40512302 3590.2 3.5557800000000004 5.04693 0.239142945 3842.1 3.5585000000000004 5.02932 0.17471318749999998 3659.9 3.56671 5.00298 0.0122876375 5352.9 3.65003 5.01623 0.012833345 2488.5 7.64754 8.44322 1.1197104075 2639.7 4.38717 5.28783 0.043330295 2498.0 3.95974 5.10745 0.028617545 2597.5 4.35103 5.26174 0.03821231 2606.7 3.55877 5.00463 0.01157082 4436.8 4.4042 5.27433 0.04141805
273 3460.2 10.67531 12.39846 1.2246885275000001 3755.5 3.84931 5.27641 0.40189634500000004 3603.6 3.55337 5.04781 0.2401635875 3856.1 3.55617 5.02952 0.17495310749999998 3673.1 3.5644 5.00306 0.0122631775 5372.299999999999 3.64848 5.01632 0.01280758 2497.6 11.678989999999999 12.46327 1.1086899875 2649.1 4.38683 5.287739999999999 0.04330811749999999 2507.2 3.96019 5.11379 0.08258491750000001 2606.9 4.350429999999999 5.26155 0.0381743225 2616.2 3.55871 5.00464 0.011566485 4452.6 4.40368 5.274179999999999 0.0413800175
274 3473.1 5.38521 7.1889400000000006 1.2155183849999998 3769.1000000000004 3.84802 5.27528 0.402251945 3616.6 3.55105 5.0478 0.2395558425 3870.2 3.5538499999999997 5.02954 0.1744300175 3686.1 3.56209 5.0031099999999995 0.01224282 5391.5 3.64691 5.0164 0.012781859999999999 2506.6 7.66586 8.46144 1.12336662 2658.5999999999995 4.38649 5.28764 0.043286035 2516.2 3.9592300000000002 5.108 0.0385659075 2616.3 4.34985 5.261369999999999 0.038136475 2625.8999999999996 3.54434 4.9983699999999995 0.0115363625 4468.400000000001 4.40316 5.274039999999999 0.041342109999999994
275 3485.8999999999996 10.666680000000001 12.39403 1.223533065 3782.8 3.8473300000000004 5.27679 0.399038445 3629.6 3.5486400000000002 5.04871 0.24059279 3884.1 3.5515 5.02975 0.1745423075 3699.1 3.55978 5.0032 0.01221877 5411.1 3.64535 5.01649 0.012756175000000002 2515.5 11.698739999999999 12.48282 1.1088506375 2668.2 4.38615 5.28754 0.0432640525 2525.5 3.9587900000000005 5.1066400000000005 0.03175237 2625.8 4.34926 5.26119 0.038098765 2635.2 3.56322 5.08023 0.3944494425 4484.400000000001 4.40264 5.27389 0.0413043225
276 3498.5 5.38858 7.19648 1.214814695 3796.5 3.84605 5.27567 0.39934590249999996 3642.8999999999996 3.5463199999999997 5.04877 0.239983245 3898.1 3.54918 5.02974 0.17406913000000002 3712.5 3.55748 5.00327 0.0121801575 5430.1 3.6437999999999997 5.01658 0.0127305175 2524.7 7.6457999999999995 8.4438 1.1196749025000001 2677.7 4.385809999999999 5.28745 0.043242165 2534.7 3.9592 5.10826 0.0734249475 2635.3 4.34867 5.261 0.0380611925 2644.7 3.53062 4.9947099999999995 0.030876414999999997 4500.0 4.40213 5.27374 0.0412666575
277 3511.3 10.631219999999999 12.36398 1.2237984275 3810.1000000000004 3.8453600000000003 5.277150000000001 0.39614574750000003 3656.1 3.5439 5.0496799999999995 0.2410105675 3912.1 3.5468399999999995 5.02998 0.17428231249999998 3725.9 3.55517 5.00337 0.01215799 5449.700000000001 3.64224 5.01669 0.012704867500000001 2533.8 11.67723 12.463830000000002 1.1086480274999997 2687.2999999999997 4.38547 5.28736 0.0432203725 2543.9 3.95748 5.10591 0.0251750925 2644.8 4.34808 5.260820000000001 0.038023755 2654.3 3.53047 4.99265 0.01196046 4516.200000000001 4.4016 5.2736 0.0412291125
278 3524.0 5.364190000000001 7.178859999999999 1.2170725575 3823.8 3.8441 5.27604 0.39640522 3669.1 3.5415799999999997 5.04983 0.2403950175 3926.2 3.54451 5.02999 0.1738175775 3738.9 3.55287 5.00345 0.012147425 5468.700000000001 3.64068 5.01679 0.01267921 2542.9 7.664110000000001 8.462 1.1233254000000001 2696.7 4.38514 5.2872699999999995 0.043198675 2553.1 3.95626 5.13764 0.2076488625 2654.4 4.3475 5.26064 0.037986454999999995 2663.7999999999997 3.53045 4.99257 0.01145299 4531.8 4.40109 5.27345 0.0411916875
279 3536.6000000000004 10.66641 12.40175 1.2262510625 3837.5 3.8434100000000004 5.2775 0.39321856 3682.3999999999996 3.5391700000000004 5.0507 0.24142196 3940.4 3.54218 5.0302299999999995 0.17398271999999998 3752.3 3.55056 5.00356 0.012112564999999999 5488.299999999999 3.63914 5.0169 0.012653519999999998 2551.9 11.696950000000001 12.48334 1.1088062525 2706.1 4.3848 5.28718 0.0431770725 2562.1 4.43585 5.63936 0.6923413074999999 2663.7 4.346909999999999 5.26046 0.03794929 2673.2 3.53042 4.99258 0.0114372625 4547.400000000001 4.40058 5.27331 0.0411543825
