iteration LSE_100000_gamma_time LSE_100000_gamma_objective LSE_100000_gamma_hpwl LSE_100000_gamma_euclidean_norm LSE_1000_gamma_time LSE_1000_gamma_objective LSE_1000_gamma_hpwl LSE_1000_gamma_euclidean_norm LSE_10_gamma_time LSE_10_gamma_objective LSE_10_gamma_hpwl LSE_10_gamma_euclidean_norm WA_100000_gamma_time WA_100000_gamma_objective WA_100000_gamma_hpwl WA_100000_gamma_euclidean_norm WA_1000_gamma_time WA_1000_gamma_objective WA_1000_gamma_hpwl WA_1000_gamma_euclidean_norm WA_10_gamma_time WA_10_gamma_objective WA_10_gamma_hpwl WA_10_gamma_euclidean_norm
724 12565.1 178.83516 12.18272 0.0279373 13095.8 10.52256 10.04398 0.651891105 12507.5 9.32985 9.32805 0.75835291 14637.0 3.53097 11.51896 0.055185265000000004 14308.6 9.35963 9.694469999999999 0.7682582525 15588.5 9.53754 9.53847 0.7688050574999999
725 12581.7 178.83393999999998 12.16657 0.027872255000000002 13113.5 10.52678 10.04947 0.661433815 12524.2 9.34292 9.34112 0.766691645 14656.6 3.5290800000000004 11.50241 0.055027605 14327.4 9.36717 9.70182 0.7841627825 15610.4 9.54248 9.54343 0.77701464
726 12598.2 178.83272 12.15064 0.027809925 13131.3 10.53172 10.05596 0.65631905 12540.900000000001 9.35632 9.35452 0.7583628725 14676.6 3.5272 11.485959999999999 0.054870625000000006 14347.0 9.37462 9.70904 0.768132035 15632.5 9.54785 9.54879 0.7694706975
727 12614.8 178.83150999999998 12.13466 0.0277506275 13149.2 10.537030000000001 10.06271 0.66652188 12557.8 9.36919 9.36739 0.7652444775 14696.0 3.5253300000000003 11.46958 0.0547143375 14365.8 9.3811 9.71536 0.781725865 15654.7 9.55347 9.55443 0.7800839949999999
728 12631.6 178.83031 12.118839999999999 0.0276951325 13166.9 10.542829999999999 10.07011 0.6607321549999999 12574.599999999999 9.38224 9.38044 0.7581171775000001 14716.2 3.52348 11.45325 0.0545586325 14385.2 9.3875 9.721599999999999 0.7686872575 15676.6 9.55934 9.56029 0.7692589175000001
729 12648.1 178.82909999999998 12.103 0.027643835000000002 13184.8 10.54878 10.07746 0.67122951 12591.5 9.39469 9.39289 0.7661485474999999 14735.4 3.52163 11.43695 0.054403637500000004 14404.2 9.39297 9.726939999999999 0.778825855 15699.0 9.5652 9.56616 0.7798036275
730 12665.1 178.82791 12.08736 0.027597855 13202.5 10.555 10.08516 0.6646661174999999 12608.400000000001 9.40725 9.405429999999999 0.755910715 14755.4 3.5198 11.42075 0.05424933 14423.6 9.398330000000001 9.73219 0.7694918325 15721.1 9.571200000000001 9.57216 0.7723635475
731 12681.7 178.82671 12.07166 0.0275576825 13220.400000000001 10.561119999999999 10.092559999999999 0.67507442 12625.7 9.41906 9.41725 0.767838755 14775.0 3.51798 11.40461 0.054095622499999996 14442.8 9.40283 9.73666 0.7754545825 15743.3 9.57709 9.57805 0.780978615
732 12698.5 178.82553000000001 12.05617 0.02752494 13238.0 10.56733 10.10006 0.6676994775 12642.7 9.430990000000001 9.42917 0.7489102475 14795.0 3.51617 11.38856 0.053942634999999996 14462.2 9.40718 9.740929999999999 0.7689634575000001 15765.3 9.582930000000001 9.58389 0.771185975
733 12715.0 178.82434999999998 12.04054 0.027500174999999998 13255.6 10.57326 10.107050000000001 0.6778629700000001 12659.400000000001 9.44208 9.44026 0.76835161 14814.4 3.5143699999999995 11.37256 0.0537904225 14481.2 9.4107 9.74445 0.7724522075 15787.5 9.58854 9.589500000000001 0.7813969374999999
734 12731.6 178.82317999999998 12.02515 0.027485747499999998 13273.4 10.5791 10.11396 0.6697070225 12676.0 9.45327 9.45145 0.7483858975000001 14834.4 3.5125800000000003 11.35661 0.05363893249999999 14500.4 9.41405 9.74777 0.7675053625 15809.4 9.59404 9.59501 0.77119055
735 12748.4 178.82201 12.00958 0.027482210000000003 13291.1 10.58453 10.12018 0.67957798 12693.3 9.46349 9.46168 0.7691104350000001 14853.6 3.5108 11.340679999999999 0.053488177500000005 14519.4 9.41661 9.75038 0.7709476 15831.7 9.59919 9.60017 0.781130635
736 12764.900000000001 178.82084 11.99428 0.02749299 13308.8 10.58976 10.12616 0.6707812 12710.099999999999 9.47382 9.47199 0.748407055 14873.6 3.50903 11.324770000000001 0.053338054999999995 14538.4 9.41901 9.75277 0.766740275 15853.6 9.60419 9.605160000000001 0.7713487600000001
737 12781.7 178.81969 11.97877 0.027518485 13326.4 10.59445 10.13134 0.6802993125000001 12727.3 9.4831 9.48127 0.76900675 14893.0 3.5072799999999997 11.30892 0.0531886825 14557.8 9.42061 9.754439999999999 0.7711919725 15875.900000000001 9.60867 9.60965 0.7804857850000001
738 12798.3 178.81853999999998 11.96351 0.027563655 13344.099999999999 10.59884 10.13625 0.6709188850000001 12744.4 9.49247 9.490639999999999 0.7491019 14912.8 3.5055300000000003 11.29317 0.053040042499999995 14576.8 9.422049999999999 9.7559 0.7681138625000001 15897.7 9.61294 9.61393 0.76961061
739 12815.3 178.81739 11.94811 0.0276283925 13361.8 10.60261 10.1403 0.68012603 12761.5 9.50086 9.49902 0.768537295 14932.4 3.5037900000000004 11.277539999999998 0.0528921225 14596.6 9.4227 9.75662 0.772784285 15919.8 9.61674 9.617709999999999 0.780068555
740 12832.0 178.81626 11.933 0.02771995 13379.7 10.606020000000001 10.143979999999999 0.6702700875000001 12778.400000000001 9.50922 9.507380000000001 0.74915822 14952.2 3.50207 11.26192 0.05274490749999999 14616.2 9.423210000000001 9.75714 0.7710394925 15941.7 9.62024 9.62123 0.77046144
741 12848.6 178.81511999999998 11.91775 0.027837052499999997 13397.3 10.60875 10.14673 0.679183355 12795.5 9.51653 9.51469 0.7656371750000001 14971.8 3.50035 11.24635 0.052598385 14635.6 9.42295 9.75699 0.7744646325 15963.9 9.623249999999999 9.62424 0.7789015025
742 12865.2 178.81399 11.90276 0.027990105 13415.099999999999 10.61108 10.14907 0.668978185 12812.400000000001 9.52379 9.52195 0.749904995 14991.6 3.49864 11.23084 0.05245254 14654.8 9.42252 9.75661 0.7736083725000001 15985.9 9.62592 9.626909999999999 0.77001224
743 12881.7 178.81287 11.88764 0.02817581 13432.900000000001 10.61269 10.150500000000001 0.67757918 12829.5 9.53008 9.52823 0.7634263425000001 15011.4 3.49695 11.21535 0.052307355 14674.4 9.42137 9.75556 0.7747652925 16007.9 9.62809 9.62909 0.781022245
744 12898.6 178.81176 11.87278 0.02840907 13450.6 10.61389 10.15152 0.6670462425000001 12846.3 9.536290000000001 9.53444 0.74825128 15031.2 3.4952499999999995 11.19992 0.05216281 14693.2 9.42003 9.754280000000001 0.7756606125 16029.9 9.62999 9.63099 0.7698340774999999
745 12916.5 178.81065 11.85785 0.02802268 13468.4 10.614370000000001 10.15161 0.6754301875 12863.2 9.54147 9.53962 0.76352268 15051.2 3.49358 11.18461 0.0520188875 14712.6 9.41801 9.75238 0.775167235 16051.9 9.63136 9.63236 0.7778067550000001
746 12933.0 178.80962 11.84479 0.02633739 13486.2 10.614419999999999 10.15132 0.6645098574999999 12880.3 9.54662 9.54477 0.7450498649999999 15070.9 3.49191 11.16937 0.0518755375 14731.8 9.415790000000001 9.75028 0.7773421825000001 16073.9 9.6324 9.6334 0.7704537399999999
747 12949.400000000001 178.80868 11.83334 0.026181055 13504.1 10.61378 10.15016 0.6729564 12897.099999999999 9.55069 9.548829999999999 0.7647164225 15091.0 3.49025 11.15424 0.051732685 14751.6 9.41291 9.74755 0.7771337450000001 16096.3 9.632950000000001 9.63395 0.7769668375
748 12965.599999999999 178.80785 11.82412 0.026177885000000005 13521.8 10.61272 10.14869 0.661594875 12914.099999999999 9.554780000000001 9.55293 0.75039274 15110.6 3.48861 11.13915 0.0515903325 14770.6 9.40983 9.74455 0.78096621 16118.6 9.63315 9.63415 0.7709116300000001
749 12982.0 178.80709000000002 11.81667 0.02611569 13539.599999999999 10.61097 10.14635 0.6701756975 12930.9 9.55779 9.55592 0.7673315475 15130.6 3.48696 11.12409 0.051448375 14790.2 9.40609 9.74099 0.7829373475 16140.9 9.63284 9.63384 0.7808536275
750 12998.2 178.80644 11.81096 0.026105145 13557.5 10.60885 10.14371 0.6586500049999999 12947.7 9.5609 9.55903 0.74973248 15150.2 3.48532 11.1091 0.051306910000000004 14809.2 9.40218 9.7372 0.7868128125 16163.0 9.63215 9.63315 0.7732606675
751 13014.3 178.80585000000002 11.80697 0.026114494999999998 13575.2 10.606069999999999 10.140229999999999 0.667153855 12964.8 9.56288 9.56102 0.76817724 15170.2 3.4837000000000002 11.09416 0.0511658525 14828.6 9.39763 9.73283 0.7859398699999999 16185.2 9.63101 9.63202 0.7822536375
752 13030.400000000001 178.80536 11.80466 0.02613146 13592.900000000001 10.60295 10.13652 0.655840905 12981.4 9.56503 9.56316 0.7480258550000001 15189.8 3.48208 11.07931 0.0510251375 14847.6 9.39289 9.72827 0.7883085575 16207.2 9.62952 9.63053 0.7725668175000001
753 13046.099999999999 178.80493 11.80396 0.0261585875 13610.5 10.5992 10.13201 0.6641137375 12998.3 9.56599 9.56412 0.7648327675000001 15209.8 3.48048 11.06451 0.05088479 14867.0 9.38754 9.7231 0.7854846225 16229.4 9.62753 9.628540000000001 0.7828442425000001
754 13062.2 178.80458 11.80475 0.026194740000000005 13628.3 10.59516 10.1273 0.6532552399999999 13014.9 9.56709 9.56523 0.7480583999999999 15229.2 3.47889 11.049790000000002 0.050744872499999996 14886.2 9.38203 9.71768 0.7889695174999999 16251.4 9.62524 9.62626 0.77071109
755 13078.099999999999 178.80432000000002 11.80694 0.026238685 13646.2 10.59052 10.12188 0.661322935 13032.0 9.56706 9.565190000000001 0.76507771 15249.2 3.47729 11.03513 0.0506053775 14905.4 9.37593 9.71173 0.7845076825 16273.6 9.62242 9.62345 0.781392185
756 13093.6 178.8041 11.81044 0.02628969 13664.1 10.585609999999999 10.11628 0.6509495425 13048.9 9.56716 9.565290000000001 0.74882004 15268.6 3.47571 11.02049 0.0504663125 14924.8 9.36966 9.7056 0.7892405425 16295.6 9.61931 9.62033 0.7696222125
757 13109.8 178.80396000000002 11.81519 0.02634695 13681.9 10.58015 10.110019999999999 0.6589187725 13066.099999999999 9.56615 9.56427 0.764586495 15288.6 3.4741400000000002 11.00586 0.050327675 14943.8 9.362820000000001 9.69897 0.7837024975 16317.9 9.61568 9.6167 0.7808225574999998
758 13125.5 178.80388 11.82104 0.026409617500000003 13699.9 10.57443 10.10359 0.64897738 13082.9 9.56531 9.56343 0.7477174425 15308.0 3.47257 10.99129 0.0501894725 14963.6 9.35583 9.692129999999999 0.7892054175000001 16339.9 9.61175 9.61278 0.7689890625000001
759 13141.5 178.80385 11.8279 0.02647687 13718.099999999999 10.568190000000001 10.09655 0.6568761875 13099.900000000001 9.56338 9.561499999999999 0.76447118 15328.0 3.4710099999999997 10.976780000000002 0.050051647500000004 14983.0 9.3483 9.68482 0.7830626625 16362.8 9.60733 9.60836 0.77373307
760 13157.3 178.80387000000002 11.835709999999999 0.026547885 13735.900000000001 10.561720000000001 10.08941 0.64733633 13116.5 9.561589999999999 9.5597 0.752247555 15347.4 3.4694700000000003 10.96226 0.0499142475 15003.0 9.340589999999999 9.67731 0.7887839775 16384.9 9.60262 9.60365 0.7706529000000001
761 13172.900000000001 178.80394 11.84435 0.026621857500000002 13754.2 10.55476 10.08168 0.655212305 13133.1 9.558720000000001 9.55683 0.762007465 15367.4 3.46792 10.94777 0.0497773175 15021.8 9.332360000000001 9.669319999999999 0.7826340525000001 16407.699999999997 9.5974 9.59843 0.7800397625000001
762 13189.0 178.80405000000002 11.85369 0.026697995 13772.4 10.54759 10.07385 0.646002035 13150.7 9.55597 9.554079999999999 0.75084118 15387.0 3.46639 10.9333 0.04964087 15041.2 9.32396 9.661109999999999 0.78838024 16430.199999999997 9.59186 9.59289 0.772727905
763 13204.7 178.8042 11.86366 0.026775534999999996 13790.8 10.53996 10.06546 0.6539102075000001 13168.400000000001 9.55226 9.55035 0.76434368 15407.0 3.4648700000000003 10.91887 0.0495049225 15060.2 9.31505 9.65245 0.7821478425 16452.699999999997 9.58588 9.58691 0.7720901925000001
764 13220.8 178.80439 11.87417 0.026853737500000002 13809.1 10.532119999999999 10.056989999999999 0.6449973575 13185.8 9.5487 9.54681 0.7547023624999999 15426.4 3.46334 10.90448 0.049369487499999996 15079.6 9.306000000000001 9.6436 0.78830071 16475.3 9.57961 9.58065 0.7742127925
765 13236.4 178.8046 11.885110000000001 0.026931894999999997 13827.0 10.52383 10.04794 0.6529508425 13202.7 9.54419 9.54228 0.76209555 15446.4 3.4618399999999996 10.89013 0.04923437 15098.6 9.29646 9.6343 0.7813184100000001 16497.699999999997 9.572940000000001 9.57398 0.7731933925000001
766 13252.3 178.80485 11.8964 0.0270093425 13844.9 10.51533 10.03879 0.6443286475 13219.5 9.5398 9.53789 0.7561392124999999 15466.0 3.46034 10.87583 0.04909964 15118.2 9.28678 9.62484 0.7887814325 16520.2 9.56595 9.567 0.7737480275
767 13268.2 178.80512 11.90796 0.027085437499999997 13862.8 10.5064 10.029029999999999 0.6523099975 13236.2 9.53452 9.53261 0.7632913625 15486.0 3.4588400000000004 10.861609999999999 0.0489654925 15137.0 9.27665 9.61496 0.7807490575 16542.8 9.55858 9.55961 0.7734365350000001
768 13283.8 178.8054 11.91968 0.027159582499999998 13880.5 10.49729 10.019210000000001 0.6439925000000001 13252.9 9.5293 9.5274 0.7562697975000001 15505.4 3.45736 10.847480000000001 0.0488318475 15156.6 9.266399999999999 9.6049 0.7891372125 16565.2 9.55097 9.55202 0.7735620249999999
769 13299.8 178.80569 11.93149 0.027231222500000003 13898.599999999999 10.48774 10.00882 0.6519646725 13270.400000000001 9.52321 9.52131 0.7652336975 15525.2 3.4558799999999996 10.83338 0.04869872 15175.6 9.25571 9.59446 0.7806774350000001 16587.5 9.54296 9.544 0.7731354175
770 13315.2 178.80599999999998 11.94326 0.0272998425 13916.5 10.47804 9.99839 0.64376585 13287.0 9.51722 9.51531 0.7517901525 15544.8 3.45441 10.81934 0.048566240000000004 15195.2 9.24491 9.583860000000001 0.788830835 16610.800000000003 9.53471 9.53575 0.775106835
771 13330.9 178.80631 11.95494 0.0273649625 13934.5 10.46789 9.98744 0.6518012349999999 13304.400000000001 9.51031 9.5084 0.76409508 15564.6 3.45294 10.80531 0.048434452499999996 15214.2 9.23367 9.572849999999999 0.7806728275 16634.5 9.52605 9.527090000000001 0.7716956374999999
772 13346.4 178.80662999999998 11.966460000000001 0.0274261725 13952.2 10.45759 9.9764 0.643428175 13321.2 9.50356 9.50165 0.7522117825 15584.2 3.45148 10.791360000000001 0.04830339 15233.2 9.222290000000001 9.56169 0.7882692 16658.5 9.51707 9.51812 0.776326065
773 13361.7 178.80693 11.97772 0.0274830525 13970.5 10.446860000000001 9.96483 0.6515723425 13338.099999999999 9.49598 9.494050000000001 0.76024581 15604.0 3.45004 10.77748 0.048173092499999993 15252.6 9.21049 9.5501 0.7805117024999999 16682.4 9.50775 9.5088 0.7698940700000001
774 13377.5 178.80723 11.98868 0.0275352525 13989.0 10.436 9.95319 0.6429403 13355.2 9.48849 9.48657 0.7523579025 15623.8 3.44859 10.76369 0.0480435625 15271.8 9.19858 9.5384 0.7877093925 16706.4 9.49809 9.49913 0.7768788775000001
775 13392.599999999999 178.80752999999999 11.999279999999999 0.027582455000000002 14006.3 10.42472 9.94104 0.6510032725 13371.9 9.4802 9.47828 0.7589905125 15643.6 3.44716 10.74992 0.0479148475 15291.4 9.186250000000001 9.526309999999999 0.7798851075 16729.3 9.48814 9.4892 0.76994901
776 13408.0 178.80781000000002 12.00943 0.027624385 14024.0 10.41329 9.92887 0.6424712400000001 13389.0 9.472 9.47008 0.749245695 15663.4 3.44574 10.736249999999998 0.047787 15310.6 9.17383 9.51413 0.787024855 16751.9 9.47787 9.47893 0.7762567675000001
777 13423.2 178.80808 12.01911 0.0276608125 14041.9 10.40148 9.9162 0.650150265 13405.7 9.46293 9.460989999999999 0.7623870999999999 15682.8 3.4443200000000003 10.722570000000001 0.0476600825 15330.4 9.161 9.50155 0.7782224475 16774.4 9.46736 9.46842 0.7714541300000001
778 13438.2 178.80832 12.02827 0.0276915475 14059.2 10.38953 9.90343 0.642296965 13422.900000000001 9.45402 9.4521 0.7472294375 15703.0 3.4429100000000004 10.709 0.04753416 15349.4 9.14808 9.48885 0.7859414025 16797.1 9.456570000000001 9.45762 0.77482469
779 13453.9 178.80854 12.03688 0.0277164325 14076.400000000001 10.37721 9.89022 0.6493704425000001 13439.8 9.44425 9.442309999999999 0.763839215 15722.4 3.4414999999999996 10.69542 0.0474093 15369.0 9.13476 9.47581 0.7762219 16819.6 9.44548 9.446539999999999 0.7699609475
780 13469.099999999999 178.80875 12.044889999999999 0.027735332499999998 14094.0 10.36477 9.87693 0.6424908225 13456.6 9.43475 9.43281 0.7452202425000001 15742.4 3.44011 10.681920000000002 0.0472855925 15388.0 9.121360000000001 9.46264 0.7840335350000001 16842.199999999997 9.434180000000001 9.43524 0.7763218075
781 13484.7 178.80892 12.05229 0.027748150000000003 14111.3 10.35196 9.86326 0.6489059825 13473.7 9.42432 9.42238 0.7670839725 15761.8 3.43872 10.66845 0.0471631325 15407.8 9.10756 9.44915 0.7746311425 16864.7 9.422600000000001 9.42366 0.772057975
782 13499.9 178.80907 12.05904 0.027754800000000003 14128.900000000001 10.33904 9.84949 0.6428263975 13490.3 9.4142 9.41226 0.7323924500000001 15782.0 3.43734 10.655100000000001 0.047041902499999996 15426.8 9.09369 9.43554 0.7819869725 16887.3 9.41083 9.41189 0.7699127100000001
783 13515.0 178.80918000000003 12.06509 0.02775529 14146.4 10.32578 9.83534 0.6486729325 13507.4 9.40316 9.40121 0.7647337175 15801.4 3.43595 10.64171 0.046922132500000005 15446.4 9.07946 9.42159 0.773403995 16909.800000000003 9.39872 9.39979 0.7730541874999999
784 13530.6 178.80927 12.07044 0.027749624999999997 14164.0 10.3124 9.82108 0.6431653525 13524.6 9.392520000000001 9.39057 0.7327565775 15821.4 3.43459 10.6284 0.046804015 15465.4 9.065159999999999 9.40759 0.7809304925 16932.2 9.38649 9.38757 0.7797339225
785 13545.8 178.80932 12.07506 0.027737837499999998 14182.5 10.29871 9.80649 0.64872376 13541.5 9.3809 9.37896 0.7636837625 15840.8 3.43323 10.61508 0.046687755 15485.0 9.050519999999999 9.39325 0.77205525 16954.4 9.37393 9.375 0.7727385824999999
786 13561.400000000001 178.80933 12.078949999999999 0.027719995 14200.9 10.2849 9.79177 0.6436299074999999 13558.7 9.369710000000001 9.36776 0.7350897474999999 15860.6 3.43188 10.60185 0.0465735725 15504.0 9.035820000000001 9.37884 0.7809260525 16976.800000000003 9.361279999999999 9.36235 0.7830148225
787 13576.599999999999 178.80931 12.08207 0.0276961775 14218.900000000001 10.27078 9.77673 0.64898701 13575.5 9.35764 9.35569 0.7623124250000001 15880.2 3.43053 10.58854 0.046461749999999996 15523.6 9.020800000000001 9.36411 0.7710003974999999 16999.5 9.34826 9.34933 0.7723717175
788 13591.7 178.80925000000002 12.08442 0.0276665 14237.2 10.25655 9.76157 0.6439591450000001 13592.7 9.34593 9.34398 0.732735005 15900.2 3.42919 10.5754 0.046352595 15543.2 9.00569 9.34926 0.7815560925 17021.7 9.33512 9.33619 0.7809687074999999
789 13607.3 178.80915 12.086 0.0276311 14255.599999999999 10.24202 9.74611 0.6490362875000001 13609.5 9.333400000000001 9.33145 0.76241313 15919.6 3.42786 10.56216 0.046246515 15562.8 8.99029 9.33413 0.7708746949999999 17044.4 9.3217 9.32277 0.7682676875
790 13622.6 178.80902 12.0868 0.027590127500000002 14273.3 10.22741 9.73057 0.6436751 13626.3 9.32121 9.31924 0.7349862325000001 15939.6 3.4265299999999996 10.54909 0.046143935 15582.6 8.9748 9.318940000000001 0.7823573650000001 17066.800000000003 9.308150000000001 9.30923 0.78152652
791 13638.2 178.80885 12.08681 0.027543757500000002 14290.900000000001 10.21251 9.714749999999999 0.6487286875 13643.3 9.30819 9.30623 0.7655587675 15959.2 3.42521 10.535969999999999 0.04604542 15601.8 8.95906 9.30351 0.7715846825 17089.5 9.29439 9.29547 0.767421335
792 13653.8 178.80864 12.08606 0.02749219 14308.400000000001 10.19754 9.698830000000001 0.64297954 13660.400000000001 9.29547 9.2935 0.7362480475 15979.2 3.4238999999999997 10.52298 0.045951572499999996 15621.4 8.94323 9.28796 0.783599105 17111.800000000003 9.28049 9.28158 0.7835161
793 13669.9 178.80839 12.08455 0.0274356225 14325.900000000001 10.182310000000001 9.68269 0.648084705 13677.5 9.282 9.28002 0.7683952525 15998.8 3.42259 10.50991 0.0458631625 15640.6 8.92715 9.272179999999999 0.7729875474999999 17134.4 9.26641 9.2675 0.76873128
794 13686.400000000001 178.8081 12.08231 0.027374285 14343.7 10.16704 9.66648 0.6421725349999999 13694.3 9.26884 9.26686 0.7389835625000001 16018.8 3.42129 10.497 0.045781064999999996 15660.4 8.91096 9.25628 0.78537869 17156.800000000003 9.25217 9.253260000000001 0.7842649125000001
795 13702.2 178.80777 12.07931 0.027308409999999998 14361.2 10.1515 9.649989999999999 0.647264675 13711.3 9.254950000000001 9.25297 0.7689340875 16038.2 3.42 10.48405 0.0457064225 15679.4 8.89452 9.24014 0.774914545 17179.199999999997 9.23772 9.23881 0.7713328125000001
796 13718.0 178.8074 12.075569999999999 0.0272382475 14379.1 10.13593 9.63344 0.6412845825 13728.3 9.24138 9.2394 0.742323335 16058.2 3.41871 10.47127 0.045640395 15699.4 8.87799 9.22382 0.787883905 17201.4 9.22318 9.22427 0.78486694
797 13733.8 178.80700000000002 12.07113 0.0271640175 14396.8 10.12012 9.61666 0.64654448 13745.3 9.2271 9.22513 0.77029664 16077.8 3.41743 10.458459999999999 0.045584565 15718.6 8.86125 9.20732 0.7768028750000001 17224.0 9.20844 9.20953 0.7710569475
798 13750.0 178.80656 12.065999999999999 0.027085987500000002 14414.8 10.104289999999999 9.59984 0.6403046899999999 13762.5 9.21312 9.21114 0.74432592 16097.6 3.4161599999999996 10.44576 0.045540495 15738.4 8.84444 9.19077 0.7907008499999999 17246.4 9.1936 9.19469 0.7821352625
799 13766.400000000001 178.80608 12.060179999999999 0.02700446 14432.7 10.08821 9.582799999999999 0.6458926725 13779.3 9.198450000000001 9.19647 0.7701778625 16117.2 3.4148899999999998 10.43307 0.0455103825 15757.4 8.82746 9.17405 0.7790622325 17269.199999999997 9.1786 9.17969 0.7696784925
800 13782.099999999999 178.80556 12.0537 0.026919710000000003 14450.6 10.072140000000001 9.56576 0.6393483625 13796.3 9.18414 9.18216 0.7450620275 16137.0 3.4136299999999995 10.42052 0.0454963 15777.2 8.8104 9.15726 0.793664585 17291.5 9.16353 9.16462 0.7828247025
801 13797.7 178.80502 12.04657 0.0268320125 14468.5 10.05584 9.5485 0.6451531125 13813.3 9.169170000000001 9.16719 0.7719798375 16156.8 3.41237 10.40794 0.04550124 15796.2 8.793190000000001 9.14032 0.78102155 17314.0 9.14828 9.14939 0.7719387325
802 13813.5 178.80444 12.03884 0.026741655 14486.3 10.03955 9.53126 0.6385224574999999 13830.2 9.15451 9.152519999999999 0.7445447575 16176.4 3.41112 10.39544 0.045527807499999996 15816.4 8.77588 9.1233 0.7957920624999999 17336.4 9.1329 9.134 0.7826184475
803 13828.9 178.80383 12.0305 0.026648915000000002 14504.2 10.02304 9.5138 0.6444275600000001 13847.5 9.13921 9.13722 0.768631335 16196.2 3.40989 10.3829 0.045580167500000004 15835.6 8.75841 9.10618 0.782023695 17358.9 9.117370000000001 9.11847 0.7771499525
804 13844.7 178.80319 12.02157 0.026554075 14522.0 10.006540000000001 9.496369999999999 0.63790406 13864.4 9.12416 9.12217 0.7550156775000001 16215.8 3.40864 10.37049 0.0456616725 15855.2 8.74086 9.08891 0.7970159099999999 17381.199999999997 9.10178 9.10289 0.7861982525000001
805 13860.099999999999 178.80250999999998 12.0121 0.02645741 14540.0 9.98983 9.4787 0.6439552700000001 13881.5 9.108509999999999 9.10651 0.7654542275 16235.8 3.4074099999999996 10.35806 0.045777695 15874.2 8.723189999999999 9.07154 0.7818682625 17403.7 9.08598 9.08709 0.7792842125
806 13875.6 178.80181 12.0021 0.0263591925 14557.9 9.97312 9.46102 0.6375607975 13898.599999999999 9.09311 9.09111 0.7525277175 16255.2 3.4061899999999996 10.34576 0.045932215 15893.6 8.70541 9.05407 0.7980566175 17426.1 9.07015 9.071259999999999 0.7898976175
807 13891.7 178.80108 11.991620000000001 0.0262596925 14575.7 9.95621 9.44311 0.6436315625 13915.2 9.0771 9.07509 0.76448386 16275.4 3.40498 10.33345 0.046132147500000005 15912.8 8.68753 9.03649 0.7811036275 17448.6 9.0542 9.05531 0.7787598049999999
808 13907.3 178.80033 11.9807 0.026159172499999998 14593.400000000001 9.93929 9.42521 0.63743295 13932.400000000001 9.06132 9.05931 0.7516966475000001 16294.8 3.4037699999999997 10.321269999999998 0.046381825 15932.0 8.66952 9.01877 0.79928713 17471.4 9.03818 9.03929 0.7870294575000001
809 13923.3 178.79955 11.969339999999999 0.0260578775 14611.2 9.92218 9.407060000000001 0.6433071625 13949.0 9.045020000000001 9.04302 0.7616459800000001 16314.8 3.40256 10.309080000000002 0.04668985999999999 15951.4 8.65145 9.00102 0.780683985 17494.1 9.02202 9.02313 0.78184263
810 13938.9 178.79874999999998 11.95758 0.025956055 14629.0 9.90508 9.388950000000001 0.637398805 13966.099999999999 9.02894 9.02694 0.74821844 16334.2 3.40138 10.296990000000001 0.047060315000000005 15970.2 8.63324 8.98309 0.80013985 17516.7 9.00584 9.00696 0.7858644075
811 13954.6 178.79793 11.94539 0.0258539425 14646.7 9.8878 9.370659999999999 0.6431897275 13983.0 9.01233 9.01032 0.7627682199999999 16354.2 3.4001799999999998 10.28491 0.047503462499999996 15989.8 8.61498 8.96513 0.78092633 17539.199999999997 8.9895 8.99061 0.7830518399999999
812 13970.7 178.79709 11.932849999999998 0.0257517575 14664.4 9.870560000000001 9.3524 0.6375184850000001 13999.9 8.995940000000001 8.99394 0.746194685 16375.099999999999 3.39901 10.272929999999999 0.0468237075 16008.8 8.59658 8.94703 0.8008431450000001 17561.7 8.97311 8.974219999999999 0.7887707
813 13986.3 178.79622 11.91997 0.025649717500000002 14682.1 9.85315 9.334 0.6432584325 14017.1 8.979 8.976980000000001 0.7622047024999999 16395.3 3.39794 10.26237 0.04367117 16028.4 8.57818 8.928930000000001 0.7815773925000001 17584.0 8.95656 8.95767 0.7779394924999999
814 14002.3 178.79534999999998 11.9068 0.02554802 14699.8 9.83578 9.31565 0.637768765 14034.0 8.96235 8.96034 0.744592635 16415.199999999997 3.39698 10.253070000000001 0.043390582500000004 16047.8 8.55964 8.910689999999999 0.8014549475 17606.3 8.939910000000001 8.94103 0.7868584075
815 14017.8 178.79446000000002 11.89336 0.025446815 14717.599999999999 9.818259999999999 9.29713 0.6432814000000001 14051.2 8.94519 8.94318 0.7619884 16435.4 3.39617 10.245539999999998 0.043399295 16067.4 8.5411 8.89245 0.7821920625000001 17628.6 8.92315 8.92428 0.7760568175
816 14033.7 178.79354999999998 11.87965 0.025346315 14735.3 9.80079 9.27867 0.6380213125 14068.0 8.92835 8.92634 0.7451435000000001 16455.4 3.39548 10.23958 0.043292254999999995 16086.4 8.52242 8.87409 0.8020953099999999 17650.9 8.90634 8.90746 0.7905937974999999
817 14049.6 178.79263 11.86572 0.025246679999999997 14753.1 9.78318 9.26003 0.6432454075 14085.2 8.91104 8.90903 0.7632749675 16475.4 3.3949 10.23504 0.04327971 16105.8 8.50375 8.85572 0.7822760825 17673.1 8.88955 8.89067 0.77556044
